,Unnamed: 0,GENRE,authorKorean,authorEnglish,workTitle,translator,sourceTitle,publisher,yearCreated,authorEnglish2
1221,1221,Fiction,최인훈,Ch'oe Inhun,Christmas Carol,Kim Chong-Un,Postwar Korean Short Stories,Seoul National University Press & The Center for Korean Studies at the University of Hawaii,1983.0,Ch'oe Inhun
1222,1222,Fiction,최인훈,Choi In-hun,"Empire Radio, Live Transmission",Jihyun Park,Readymade Bodhisattva: : The Kaya Anthology Of South Korean Science Fiction,Kaya Press,2019.0,Choi In hun/Choi In-hun
1223,1223,Fiction,최인훈,Chʼoe In-hun,End Of The Road (1966),John Holstein,A Moment's Grace: Stories From Korean In Transition,Cornell Univ. East Asia Program,2010.0,Ch'oe In hun/Ch'oe In-hun/Chʼoe In-hun
1224,1224,Fiction,최인훈,Chʼoe In-hun,House Of Idols (1960),John Holstein,A Moment's Grace: Stories From Korean In Transition,Cornell Univ. East Asia Program,2010.0,Ch'oe In hun/Ch'oe In-hun/Chʼoe In-hun
1226,1226,Fiction,최인훈,Choi In-Hoon,Imprisoned,Chun Kyung-Ja,The Voice Of The Governor General And Other Stories Of Modern Korea,EastBridge,2002.0,Choi In Hoon/Choi In-Hoon
1228,1228,Fiction,최인훈,Choi Inhoon,Laughter,Lee Sangok,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Choi Inhoon
1230,1230,Fiction,최인훈,Ch'oe In-hoon,My Idol's Abode,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,Onyx Press,1983.0,Ch'oe In hoon/Ch'oe In-hoon
1231,1231,Fiction,최인훈,Ch'oe In-hoon,My Idol's Abode,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,M.E. Sharpe,1998.0,Ch'oe In hoon/Ch'oe In-hoon
1232,1232,Fiction,최인훈,Choi Inhoon,The Laughter,Lee Sangok,Modern Short Stories From Korea,Heinemann Educational Books,1980.0,Choi Inhoon
1233,1233,Fiction,최인훈,Choi In-Hoon,The Voice Of The Governor-General,Chun Kyung-Ja,The Voice Of The Governor General And Other Stories Of Modern Korea,EastBridge,2002.0,Choi In Hoon/Choi In-Hoon
1234,1234,Fiction,최일남,Ch'oe Illam,Ballad, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Ch'oe Illam
1235,1235,Fiction,최일남,Choe Il-nam,The Color Of Mugwort,Kim Song-Hyon,Two Travelers And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choe Il nam/Choe Il-nam
1237,1237,Fiction,최일남,Choi Il-nam,The Lone Wolf,Suh Ji-Moon,Anthology Of Korean Literary,Dong-Suh Munhaksa,1988.0,Choi Il nam/Choi Il-nam
1239,1239,Fiction,최정희,Choe Chong-hui,Chom-Nye,Genell Y. Poitras,The Cruel City And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choe Chong hui/Choe Chong-hui
1240,1240,Fiction,최정희,Choi Jeonghui,Chom-Nye,Genell Y. Poitras,The Cry Of The Harp And Other Korean Short Stories: The Best Korean Short Stories No. 2,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choi Jeonghui
1241,1241,Fiction,최정희,Choe Chong-hui,Hospital Room 204,Edward D. Rockstei,Hospital Room 205 And Other Korean Short Stories,Si-sa-yong-o-sa,1983.0,Choe Chong hui/Choe Chong-hui
1242,1242,Fiction,최정희,Ch'oe Chŏng-hŭi,Mountain Rites (1938),Yung-Hee Kim,Romantic Tales From Old Korea,Cornell East Asia Series,2017.0,Ch'oe Chong hui/Ch'oe Chong-hui/Ch'oe Chŏng-hŭi
1243,1243,Fiction,최정희,Choe Chong-hui,Round And Round The Pagoda,Genell Y. Poitras,The Cruel City And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choe Chong hui/Choe Chong-hui
1244,1244,Fiction,최정희,Choi Jeonghui,Round And Round The Pagoda,Genell Y. Poitras,The Cry Of The Harp And Other Korean Short Stories: The Best Korean Short Stories No. 2,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choi Jeonghui
1245,1245,Fiction,최정희,Choi Jeonghui,The Cry Of The Harp,Genell Y. Poitras,The Cry Of The Harp And Other Korean Short Stories: The Best Korean Short Stories No. 2,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choi Jeonghui
1246,1246,Fiction,최정희,Ch'oe Chong-bui,The Haunted House,"Kim Chong-Un, Bruce Fulton",A Ready - Made Life,University of Hawaii Press,1998.0,Ch'oe Chong bui/Ch'oe Chong-bui
1247,1247,Fiction,최정희,Ch'oe Chŏnghŭi,The Ritual At The Well, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Ch'oe Chonghui/Ch'oe Chŏnghŭi
1248,1248,Fiction,최정희,Choe Chong-hui,The Ritual At The Well,Genell Y. Poitras,The Cruel City And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choe Chong hui/Choe Chong-hui
1249,1249,Fiction,최정희,Choi Jeonghui,The Ritual At The Well,Genell Y. Poitras,The Cry Of The Harp And Other Korean Short Stories: The Best Korean Short Stories No. 2,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Choi Jeonghui
1251,1251,Fiction,최정희,Chʼoe Chŏng-hŭi,The Rooster,Chu Yo-Sup,Modern Korean Short Stories And Plays,"Korean Centre, International P.E.N.",1970.0,Ch'oe Chong hui/Ch'oe Chong-hui/Chʼoe Chŏng-hŭi
1252,1252,Fiction,최정희,Choi Junghee,The Rooster,Jin-Young Choi,Unspoken Voices,Homa & Sekey,2002.0,Choi Junghee
1254,1254,Fiction,최정희,Choe Chong-hui,When The Cricket Chirrs,Kim Chong-U,Hospital Room 205 And Other Korean Short Stories,Si-sa-yong-o-sa,1983.0,Choe Chong hui/Choe Chong-hui
1255,1255,Fiction,최정희,Ch'oe Chǒnghǔi,When The Cricket Chirrs,Kim Chong-Un,Postwar Korean Short Stories,Seoul National University Press & The Center for Korean Studies at the University of Hawaii,1983.0,Ch'oe Chonghui/Ch'oe Chǒnghǔi
1261,1261,Fiction,최학,Choi Hak,The Guest,Agnita Tennant,The Star And Other Korean Short Stories,Kegan Paul International,1996.0,Choi Hak
1270,1270,Fiction,편혜영,Pyeon Hye-yeong,Corpses,Bruce Fulton,Waxen Wings: The Acta Koreana Anthology Of Short Fiction From Korea,koryo,2011.0,Pyeon Hye yeong/Pyeon Hye-yeong
1274,1274,Fiction,편휘근,Pyon Hui Gun,History Of Iron, ,Korean Short Stories: A Collection From North Korea,Fredonia Books,2003.0,Pyon Hui Gun
1276,1276,Fiction,하근찬,Ha Kun-chan,Ill-Fated Father And Son,Choi W.S.,Two Travelers And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Ha Kun chan/Ha Kun-chan
1277,1277,Fiction,하근찬,Ha Keunchan,Suffering Of Two Generations,Kevin O'Rourke,Reading Korea: 12 Contemporary Stories,ANVIL Publishing,2008.0,Ha Keunchan
1279,1279,Fiction,하근찬,Ha Keun-chan,The Snack-Shack Keeper,Sol Sun-Bong,Anthology Of Korean Literary,Dong-Suh Munhaksa,1988.0,Ha Keun chan/Ha Keun-chan
1280,1280,Fiction,하근찬,Ha Kun-chan,The Spring Song,Sol Sun-Bong,Two Travelers And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Ha Kun chan/Ha Kun-chan
1281,1281,Fiction,하근찬,Ha Keun-chan,The Suffering Of Two Generations,Kevin O'Rourke,A Washed-Out Dream,Larchwood Publications Ltd.,1980.0,Ha Keun chan/Ha Keun-chan
1282,1282,Fiction,하근찬,Ha Keun-chan,The Suffering Of Two Generations,Kevin O'Rourke,Ten Korean Short Stories,Yonsei University Press,1981.0,Ha Keun chan/Ha Keun-chan
1283,1283,Fiction,하근찬,Ha Keun-chan,The White Paper Beard,Kevin O'Rourke,A Washed-Out Dream,Larchwood Publications Ltd.,1980.0,Ha Keun chan/Ha Keun-chan
1284,1284,Fiction,하근찬,Ha Kun-chan,The White Paper Beard,Kevin O'Rourke,Two Travelers And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Ha Kun chan/Ha Kun-chan
1288,1288,Fiction,하성란,Ha Seong-nan,Early Beans,Janet Hong,Flowers Of Mold: Stories,Open Letter,2019.0,Ha Seong nan/Ha Seong-nan
1289,1289,Fiction,하성란,Ha Seong-nan,Flag,Janet Hong,Flowers Of Mold: Stories,Open Letter,2019.0,Ha Seong nan/Ha Seong-nan
1290,1290,Fiction,하성란,Ha Seong-nan,Flowers Of Mold,Janet Hong,Flowers Of Mold: Stories,Open Letter,2019.0,Ha Seong nan/Ha Seong-nan
1292,1292,Fiction,하성란,Ha Seong-nan,Nightmare,Janet Hong,Flowers Of Mold: Stories,Open Letter,2019.0,Ha Seong nan/Ha Seong-nan
1293,1293,Fiction,하성란,Ha Seong-nan,Onion,Janet Hong,Flowers Of Mold: Stories,Open Letter,2019.0,Ha Seong nan/Ha Seong-nan
1294,1294,Fiction,하성란,Ha Seong-nan,The Retreat,Janet Hong,Flowers Of Mold: Stories,Open Letter,2019.0,Ha Seong nan/Ha Seong-nan
1295,1295,Fiction,하성란,Ha Seong-nan,The Woman Next Door,Janet Hong,Flowers Of Mold: Stories,Open Letter,2019.0,Ha Seong nan/Ha Seong-nan
1296,1296,Fiction,하성란,Ha Seong-nan,Toothpaste,Janet Hong,Flowers Of Mold: Stories,Open Letter,2019.0,Ha Seong nan/Ha Seong-nan
1298,1298,Fiction,하성란,Ha Seong-nan,Waxen Wings,Janet Hong,Flowers Of Mold: Stories,Open Letter,2019.0,Ha Seong nan/Ha Seong-nan
1299,1299,Fiction,하성란,Ha Seong-nan,Waxen Wings,Bruce Fulton,Waxen Wings: The Acta Koreana Anthology Of Short Fiction From Korea,koryo,2011.0,Ha Seong nan/Ha Seong-nan
1300,1300,Fiction,하성란,Ha Seong-nan,Your Rearview Mirror,Janet Hong,Flowers Of Mold: Stories,Open Letter,2019.0,Ha Seong nan/Ha Seong-nan
1308,1308,Fiction,한강,Han Kang, ,Deborah Smith,Human Acts,Portobello Books,2016.0,Han Kang
1310,1310,Fiction,한강,Han Kang, ,Deborah Smith,Human Acts,Portobello Books,2016.0,Han Kang
1319,1319,Fiction,한강,Han Kang,Nostalgic Journey,Jin-Young Choi,Unspoken Voices,Homa & Sekey,2002.0,Han Kang
1325,1325,Fiction,한말숙,Han Mal-suk,"Mr. Kim, The Bohemian Minstrel",Richard Ru,Hospital Room 205 And Other Korean Short Stories,Si-sa-yong-o-sa,1983.0,Han Mal suk/Han Mal-suk
1326,1326,Fiction,한말숙,Han Mal-suk,The Flood,Kim Dong-Sung,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Han Mal suk/Han Mal-suk
1327,1327,Fiction,한말숙,Han Mal-suk,The Scar,Park Kyong-So,Modern Korean Short Stories And Plays,"Korean Centre, International P.E.N.",1970.0,Han Mal suk/Han Mal-suk
1336,1336,Fiction,한무숙,Han Musuk,Among The Marching Columns,Kim Chong-Un,Postwar Korean Short Stories,Seoul National University Press & The Center for Korean Studies at the University of Hawaii,1983.0,Han Musuk
1338,1338,Fiction,한무숙,Han Mu-suk,Halo Around The Moon (1955),Yung-Hee Kim,Romantic Tales From Old Korea,Cornell East Asia Series,2017.0,Han Mu suk/Han Mu-suk
1340,1340,Fiction,한무숙,Han Mu-suk,Hydrangeas (1949),Kim Yung-Hee,Questioning Minds: Short Stories By Modern Korean Women Writers,University of Hawaii Press,2010.0,Han Mu suk/Han Mu-suk
1341,1341,Fiction,한무숙,Hahn Moo-sook,Shadow,Richard Rutt,Asian And Pacific Short Stories,C. E. Tuttle Co.,1974.0,Hahn Moo sook/Hahn Moo-sook
1342,1342,Fiction,한무숙,Han Mu-suk,Shadow,Richard Rutt,Hospital Room 205 And Other Korean Short Stories,Si-sa-yong-o-sa,1983.0,Han Mu suk/Han Mu-suk
1343,1343,Fiction,한무숙,Hahn Moo-Sook,The Angel,Chung Chong-Hwa,Modern Short Stories From Korea,Heinemann Educational Books,1980.0,Hahn Moo Sook/Hahn Moo-Sook
1344,1344,Fiction,한무숙,Han Musook,The Fragment,Jin-Young Choi,Unspoken Voices,Homa & Sekey,2002.0,Han Musook
1345,1345,Fiction,한무숙,Han Mu-suk,The Rock,Chong Chong-Hw,Hospital Room 205 And Other Korean Short Stories,Si-sa-yong-o-sa,1983.0,Han Mu suk/Han Mu-suk
1346,1346,Fiction,한무숙,Han Mu-suk,The Rock,Chung Chong-Wha,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Han Mu suk/Han Mu-suk
1348,1348,Fiction,한설야,Han Sŏl-ya,"Railroad Crossing (ChʻŏLlo KyochʻajŏM, 1936)",Jin-Kyung Lee,Rat Fire: Korean Stories From The Japanese Empire,Cornell East Asia Series,2013.0,Han Sol ya/Han Sol-ya/Han Sŏl-ya
1351,1351,Fiction,한승원,Han Sung-won,The Cave,Sol Sun-Bong,"Early Spring, Mid-Summer: And Other Korean Short Stories","Pace International Research, Inc./Si-sa-yong-o-sa publishers",1983.0,Han Sung won/Han Sung-won
1358,1358,Fiction,한유주,Han Yujoo,I Ain't Necessarily So,"Bruce Fulton, Ju-Chan Fulton",The Future Of Silence: Fiction By Korean Women,Zephyr press,2016.0,Han Yujoo
1370,1370,Fiction,현길언,Hyun Kil-Un,Dead Silence,Kang Hyun-Sook,Dead Silence And Other Stories Of The Jeju Massacre,EastBridge,2006.0,Hyun Kil Un/Hyun Kil-Un
1371,1371,Fiction,현길언,Hyun Kil-Un,Fever,Kang Hyun-Sook,Dead Silence And Other Stories Of The Jeju Massacre,EastBridge,2006.0,Hyun Kil Un/Hyun Kil-Un
1372,1372,Fiction,현길언,Hyun Kil-Un,Fire And Ashes,Kang Hyun-Sook,Dead Silence And Other Stories Of The Jeju Massacre,EastBridge,2006.0,Hyun Kil Un/Hyun Kil-Un
1373,1373,Fiction,현길언,Hyun Kil-Un,Grandfather,Kang Hyun-Sook,Dead Silence And Other Stories Of The Jeju Massacre,EastBridge,2006.0,Hyun Kil Un/Hyun Kil-Un
1374,1374,Fiction,현길언,Hyun Kil-Un,The Dawn,Kang Hyun-Sook,Dead Silence And Other Stories Of The Jeju Massacre,EastBridge,2006.0,Hyun Kil Un/Hyun Kil-Un
1375,1375,Fiction,현길언,Hyun Kil-Un,The Dream Of A Dragon Horse,Kang Hyun-Sook,Dead Silence And Other Stories Of The Jeju Massacre,EastBridge,2006.0,Hyun Kil Un/Hyun Kil-Un
1376,1376,Fiction,현길언,Hyun Kil-Un,The Homecoming,Kang Hyun-Sook,Dead Silence And Other Stories Of The Jeju Massacre,EastBridge,2006.0,Hyun Kil Un/Hyun Kil-Un
1381,1381,Fiction,현진건,Hyŏn Jin-gŏn,A Lucky Day,Kevin O'Rourke,A Washed-Out Dream,Larchwood Publications Ltd.,1980.0,Hyon Jin gon/Hyon Jin-gon/Hyŏn Jin-gŏn
1382,1382,Fiction,현진건,Hyŏn Chingŏn,A Lucky Day,Bruce Fulton,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Hyon Chingon/Hyŏn Chingŏn
1383,1383,Fiction,현진건,Hyun Jin-kon,A Lucky Day,Chung Chong-Hwa,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Hyun Jin kon/Hyun Jin-kon
1384,1384,Fiction,현진건,Hyŏn Jin-gŏn,A Lucky Day,Kevin O'Rourke,Ten Korean Short Stories,Yonsei University Press,1981.0,Hyon Jin gon/Hyon Jin-gon/Hyŏn Jin-gŏn
1385,1385,Fiction,현진건,Hyŏn Chin-gŏn,A Society That Drives You To Drink,"Kim Chong-Un, Bruce Fulton",A Ready - Made Life,University of Hawaii Press,1998.0,Hyon Chin gon/Hyon Chin-gon/Hyŏn Chin-gŏn
1387,1387,Fiction,현진건,Hyŏn Chin'gŏn,Fire,Peter H. Lee,Flowers Of Fire: Twentieth-Century Korean Stories,The University Press of Hawaii,1974.0,Hyon Chin'gon/Hyŏn Chin'gŏn
1388,1388,Fiction,현진건,Hyon Chin-gon,The Death Of My Grandmother,Adrian Buzo,The Unenlightened And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers/Pace International Research, Inc.",1983.0,Hyon Chin gon/Hyon Chin-gon
1389,1389,Fiction,현진건,Hyun Jin-kon,The Fire,Kathryn Kisray,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Hyun Jin kon/Hyun Jin-kon
1390,1390,Fiction,현진건,Hyŏn Chin-gŏn,The Fire,Chang Wang-Rok,Modern Korean Short Stories And Plays,"Korean Centre, International P.E.N.",1970.0,Hyon Chin gon/Hyon Chin-gon/Hyŏn Chin-gŏn
1391,1391,Fiction,현진건,Hyun Jin Kun,The Fire,Kathryn Kisray,Modern Short Stories From Korea,Heinemann Educational Books,1980.0,Hyun Jin Kun
1393,1393,Fiction,홍성원,Hong Song-won,A Boy In Search Of Rest,Sol Sun-Bong,Home-Coming And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Hong Song won/Hong Song-won
1411,1411,Fiction,황석영,Hwang Sogyong,A Dream Of Good Fortune,"Bruce Fulton, Ju-Chan Fulton",Land Of Exile: Contemporary Korean Fiction,M.E. Sharpe,1993.0,Hwang Sogyong
1412,1412,Fiction,황석영,Hwang Suk-Young,Neighbors,Chun Kyung-Ja,The Voice Of The Governor General And Other Stories Of Modern Korea,EastBridge,2002.0,Hwang Suk Young/Hwang Suk-Young
1413,1413,Fiction,황석영,Hwang Suk-Young,Pagoda,Chun Kyung-Ja,The Voice Of The Governor General And Other Stories Of Modern Korea,EastBridge,2002.0,Hwang Suk Young/Hwang Suk-Young
1414,1414,Fiction,황석영,Hwang Sok-yong,Road To Sampo,Dahee Kim,Reading Korea: 12 Contemporary Stories,ANVIL Publishing,2008.0,Hwang Sok yong/Hwang Sok-yong
1416,1416,Fiction,황석영,Hwang Sukyoung,The Road To Sampo,Kim Uchang,Modern Short Stories From Korea,Heinemann Educational Books,1980.0,Hwang Sukyoung
1417,1417,Fiction,황석영,Hwang Sok-yong,The Road To Sampo,Mchale Brendan,The Road To Sampo And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Hwang Sok yong/Hwang Sok-yong
1419,1419,Fiction,황석영,Hwang Suk-Young,The Uninvited Minstrel,Chun Kyung-Ja,The Voice Of The Governor General And Other Stories Of Modern Korea,EastBridge,2002.0,Hwang Suk Young/Hwang Suk-Young
1423,1423,Fiction,황순원,Hwang Sunwŏn, ,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1433,1433,Fiction,황순원,Hwang Sun-Won,A Matter Of Custom,Edward W. Poitras,The Stars And Other Korean Short Stories,Heinemann Asia,1980.0,Hwang Sun Won/Hwang Sun-Won
1434,1434,Fiction,황순원,Hwang Sun-Won,A Numerical Enigma,Edward Poitras,The Book Of Masks: Stories,Readers International,1989.0,Hwang Sun Won/Hwang Sun-Won
1435,1435,Fiction,황순원,Hwang Sun-Won,A Numerical Enigma,Edward W. Poitras,The Stars And Other Korean Short Stories,Heinemann Asia,1980.0,Hwang Sun Won/Hwang Sun-Won
1437,1437,Fiction,황순원,Hwang Sun-Won,"A Tree, A Rock, And …",Suh Ji-Moon,The Book Of Masks: Stories,Readers International,1989.0,Hwang Sun Won/Hwang Sun-Won
1438,1438,Fiction,황순원,Hwang Sun-won,Acorns,Norman Thorp,The Drizzle And Other Korean Short Stories: Modern Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Hwang Sun won/Hwang Sun-won
1439,1439,Fiction,황순원,Hwang Sunwŏn,Adverbial Avenue,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1440,1440,Fiction,황순원,Hwang Sun-Won,An Old Man's Birthday,Edward W. Poitras,The Stars And Other Korean Short Stories,Heinemann Asia,1980.0,Hwang Sun Won/Hwang Sun-Won
1442,1442,Fiction,황순원,Hwang Sunwŏn,Autumn With Piano,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1443,1443,Fiction,황순원,Hwang Sun-Won,Blood,Martin Holman,The Book Of Masks: Stories,Readers International,1989.0,Hwang Sun Won/Hwang Sun-Won
1444,1444,Fiction,황순원,Hwang Sunwŏn,Booze,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1445,1445,Fiction,황순원,Hwang Sunwŏn,Bulls,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1446,1446,Fiction,황순원,Hwang Sunwŏn,Coarse Sand, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Hwang Sunwon/Hwang Sunwŏn
1447,1447,Fiction,황순원,Hwang Sun-Won,Coarse Sand,Edward W. Poitras,The Stars And Other Korean Short Stories,Heinemann Asia,1980.0,Hwang Sun Won/Hwang Sun-Won
1448,1448,Fiction,황순원,Hwang Sun-Won,Conch Shells,Edward W. Poitras,The Stars And Other Korean Short Stories,Heinemann Asia,1980.0,Hwang Sun Won/Hwang Sun-Won
1449,1449,Fiction,황순원,Hwang Sun-Won,Conversation In June About Mothers,Suh Ji-Moon,The Book Of Masks: Stories,Readers International,1989.0,Hwang Sun Won/Hwang Sun-Won
1450,1450,Fiction,황순원,Hwang Sun-wŏn,Cranes,Kevin O'Rourke,A Washed-Out Dream,Larchwood Publications Ltd.,1980.0,Hwang Sun won/Hwang Sun-won/Hwang Sun-wŏn
1452,1452,Fiction,황순원,Hwang Sunwŏn,Cranes,Peter H. Lee,Flowers Of Fire: Twentieth-Century Korean Stories,The University Press of Hawaii,1974.0,Hwang Sunwon/Hwang Sunwŏn
1453,1453,Fiction,황순원,Hwang Sun-wŏn,Cranes,Kevin O'Rourke,Ten Korean Short Stories,Yonsei University Press,1981.0,Hwang Sun won/Hwang Sun-won/Hwang Sun-wŏn
1454,1454,Fiction,황순원,Hwang Sunwŏn,Custom,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1455,1455,Fiction,황순원,Hwang Sunwŏn,Deathless,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1456,1456,Fiction,황순원,Hwang Sun-won,Dogs In The Village Beyond Hills,Bob Donaldson,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Hwang Sun won/Hwang Sun-won
1457,1457,Fiction,황순원,Hwang Sun-Won,Folding The Umbrella,Stephen Epstein,The Book Of Masks: Stories,Readers International,1989.0,Hwang Sun Won/Hwang Sun-Won
1458,1458,Fiction,황순원,Hwang Sun-Won,For Dear Life,Song Yo-In,The Book Of Masks: Stories,Readers International,1989.0,Hwang Sun Won/Hwang Sun-Won
1459,1459,Fiction,황순원,Hwang Sun-won,For Dear Life,Song Yo-I,The Drizzle And Other Korean Short Stories: Modern Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Hwang Sun won/Hwang Sun-won
1460,1460,Fiction,황순원,Hwang Sunwŏn,House,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1461,1461,Fiction,황순원,Hwang Sun-Won,In A Small Island Village,Martin Holman,The Book Of Masks: Stories,Readers International,1989.0,Hwang Sun Won/Hwang Sun-Won
1462,1462,Fiction,황순원,Hwang Sun-won,Life,Kim Se-Yong,The Drizzle And Other Korean Short Stories: Modern Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Hwang Sun won/Hwang Sun-won
1463,1463,Fiction,황순원,Hwang Sunwŏn,Lost Souls,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1464,1464,Fiction,황순원,Hwang Sunwŏn,Mantis,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1465,1465,Fiction,황순원,Hwang Sun-Won,Masks,Martin Holman,The Book Of Masks: Stories,Readers International,1989.0,Hwang Sun Won/Hwang Sun-Won
1466,1466,Fiction,황순원,Hwang Sun-won,Masks,Edward W. Poi,The Drizzle And Other Korean Short Stories: Modern Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Hwang Sun won/Hwang Sun-won
1467,1467,Fiction,황순원,Hwang Sunwŏn,Mountains,"Bruce Fulton, Ju-Chan Fulton",Land Of Exile: Contemporary Korean Fiction,M.E. Sharpe,1993.0,Hwang Sunwon/Hwang Sunwŏn
1468,1468,Fiction,황순원,Hwang Sunwŏn,My Father,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1470,1470,Fiction,황순원,Hwang Sun-Won,Nature,"Bruce Fulton, Ju-Chan Fulton",The Book Of Masks: Stories,Readers International,1989.0,Hwang Sun Won/Hwang Sun-Won
1471,1471,Fiction,황순원,Hwang Sunwŏn,Passing Rain,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1472,1472,Fiction,황순원,Hwang Sunwŏn,Pibari,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1473,1473,Fiction,황순원,Hwang Sun - won,Pierrot,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,Onyx Press,1983.0,Hwang Sun   won/Hwang Sun - won
1474,1474,Fiction,황순원,Hwang Sun-wŏn,Pierrot,Suh Ji-Moon,The Rainy Spell And Other Korean Stories,M.E. Sharpe,1998.0,Hwang Sun won/Hwang Sun-won/Hwang Sun-wŏn
1475,1475,Fiction,황순원,Hwang Sun-Won,Places Of Death,"Suh Ji-Moon, Stephen Epstein",The Book Of Masks: Stories,Readers International,1989.0,Hwang Sun Won/Hwang Sun-Won
1476,1476,Fiction,황순원,Hwang Soon-won,Retreat,Chong Jong-Wha,Meetings And Farewells: Modern Korean Stories,University of Queensland Press,1980.0,Hwang Soon won/Hwang Soon-won
1477,1477,Fiction,황순원,Hwang Sun-won,Retreat,Chung Chong-Hwa,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Hwang Sun won/Hwang Sun-won
1478,1478,Fiction,황순원,Hwang Sunwŏn,Scarecrow,"Bruce Fulton, Ju-Chan Fulton",Lost Souls: Stories,Columbia University Press,2010.0,Hwang Sunwon/Hwang Sunwŏn
1479,1479,Fiction,황순원,Hwang Sun-Won,Shadows Of A Sound,Martin Holman,The Book Of Masks: Stories,Readers International,1989.0,Hwang Sun Won/Hwang Sun-Won
1480,1480,Fiction,황순원,Hwang Sunwŏn,Shower,E. Sang Yu,Flowers Of Fire: Twentieth-Century Korean Stories,The University Press of Hawaii,1974.0,Hwang Sunwon/Hwang Sunwŏn
1481,1481,Fiction,황순원,Hwang Sun-won,Shower,Chang Wang-Rok,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Hwang Sun won/Hwang Sun-won
